source,title,company,location,salary,tags,url,posted_at,crawled_at
web3_career,Web3 Social Media Manager X PartTime,Null,Web3 Social Media Manager X PartTimeNull📍Remote,,"Mentorship, AI-Friendly, part timesocial medianon tech+5",https://web3.career/web3-social-media-manager-x-part-time-null/151962,2026-07-27 11:07:06+07:00,2026-07-27 11:26:32.007696+00:00
web3_career,Coinbase,Alpha Kappa Psi - Chi Zeta,Remote,$124k - $150k,"bitcoinblockchaincrypto+4, AI-Friendly",https://web3.career/coinbase-alphakappapsi-chizeta/151861,2026-07-25 06:07:21+07:00,2026-07-27 11:26:32.007696+00:00
web3_career,BD,🌶Salsa Valley🌶,Remote,$90k - $112k,"Mentorship, AI-Friendly, business developmentblockchaincrypto+2",https://web3.career/bd-salsavalley/151858,2026-07-25 06:07:33+07:00,2026-07-27 11:26:32.007696+00:00
web3_career,Quant Developer,Gauntlet,Quant DeveloperGauntlet📍Remote,$112k - $114k,"AI-Friendly, devremotecrypto+5",https://web3.career/quant-developer-gauntlet/151835,2026-07-24 21:07:45+07:00,2026-07-27 11:26:32.007696+00:00
web3_career,Get hired in web3 - JOB GUARANTEED,"Learn Job-ready Solidity & Rust skills, in your schedule with 1-on-1 mentor support, or get your money back.",Remote,,by Metana,https://web3.career/metana,,2026-07-27 11:26:32.007696+00:00
web3_career,Business Developer Web3 DeFi KOLs Traders,FBYT,Business Developer Web3 DeFi KOLs TradersFBYT📍Remote,,"AI-Friendly, solanaremote",https://web3.career/business-developer-web3-defi-kols-traders-fbyt/151822,2026-07-24 09:07:26+07:00,2026-07-27 11:26:32.007696+00:00
web3_career,Frontend Developer,FBYT,Frontend DeveloperFBYT📍Remote,$64k - $110k,"Mentorship, AI-Friendly, devfront enddapp+2",https://web3.career/front-end-developer-fbyt/151819,2026-07-24 09:07:55+07:00,2026-07-27 11:26:32.007696+00:00
remote3,Web3 Solidity Bootcamp - Job Guaranteed 💯,Unknown,Remote,,"AI-Friendly, Junior-Confirmed",https://link.metana.io/remote3,,2026-07-27 11:26:35.712626+00:00
remote3,Ethereum Address Service (EAS) Sales & Marketing Internship - United States | SmartRecruiters,Unknown,Remote,,"AI-Friendly, Junior-Confirmed",https://remote3.co/remote-jobs/ethereum-address-service-eas-sales-marketing-internship-united-states-smartrecruiters-ethereum-address-service-eas-6,,2026-07-27 11:26:35.712626+00:00
remote3,OpenZeppelin | Careers,Unknown,Remote,,AI-Friendly,https://remote3.co/remote-jobs/openzeppelin-careers-openzeppelin-3,,2026-07-27 11:26:35.712626+00:00
remote3,Ethereum Community Fund Product Designer | SmartRecruiters,Unknown,Remote,,AI-Friendly,https://remote3.co/remote-jobs/ethereum-community-fund-product-designer-smartrecruiters-ethereum-community-fund-2,,2026-07-27 11:26:35.712626+00:00
remote3,Web3 / Full-stack Software Engineer,Unknown,Remote,,AI-Friendly,https://remote3.co/remote-jobs/web3-full-stack-software-engineer-stakefish-5,,2026-07-27 11:26:35.712626+00:00
crypto_jobs,Web3 DApp Developer (Remote),Unknown,Remote,,Database ManagementDevelopmentTypeScriptUX/UI Design,https://www.cryptojobs.com/job/web3-dapp-developer-remote-12463,Posted:1 month ago,2026-07-27 11:26:40.189835+00:00
crypto_jobs,Smart Contract Engineer,Unknown,Remote,,Smart Contract DevelopmentSolidity,https://www.cryptojobs.com/job/smart-contract-engineer-12450,Posted:1 month ago,2026-07-27 11:26:40.189835+00:00
crypto_jobs,"Blockchain Developer, Smart Contract Engineer (US,",Unknown,Remote,,ReactRustSupply ChainTypeScript,https://www.cryptojobs.com/job/blockchain-developer-smart-contract-engineer-us-12449,Posted:1 month ago,2026-07-27 11:26:40.189835+00:00
crypto_jobs,"Blockchain Developer (Solidity, Web3, MERN)",Unknown,Remote,,CryptocurrencyReact,https://www.cryptojobs.com/job/blockchain-developer-solidity-web3-mern-12448,Posted:1 month ago,2026-07-27 11:26:40.189835+00:00
crypto_jobs,Crypto Trading Platform Engineer,Unknown,Remote,,API IntegrationCryptocurrencyDatabase ManagementReact+ 2 More,https://www.cryptojobs.com/job/crypto-trading-platform-engineer-12447,Posted:1 month ago,2026-07-27 11:26:40.189835+00:00
crypto_jobs,Blockchain Engineer,Unknown,Remote,,"CryptocurrencyReactSoftware EngineeringSolidity+ 1 More, AI-Friendly",https://www.cryptojobs.com/job/blockchain-engineer-12437,Posted:2 months ago,2026-07-27 11:26:40.189835+00:00
crypto_jobs_com,Business Developer,Miren Partners,Remote,,,https://crypto.jobs/jobs/business-developer-at-miren-partners,,2026-07-27 11:26:41.991498+00:00
crypto_jobs_com,GALINA World — CEO / Co-Founder,GALINA world,Remote,,,https://crypto.jobs/jobs/galina-world-ceo-co-founder-at-galina-world,,2026-07-27 11:26:41.991498+00:00
crypto_jobs_com,Co-founder & CEO,Niubi Bank,Remote,,,https://crypto.jobs/jobs/co-founder-ceo-at-niubi-bank,,2026-07-27 11:26:41.991498+00:00
crypto_jobs_com,"Junior Crypto Trader (Remote, Spot Trading)",Token town,Remote,,Junior-Confirmed,https://crypto.jobs/jobs/junior-crypto-trader-remote-spot-trading-at-token-town,,2026-07-27 11:26:41.991498+00:00
cryptocurrencyjobs,Product Designer,Oku,Remote - North America,,"9w, Figma, Linear, Gitlab, Junior-Confirmed",https://cryptocurrencyjobs.co/design/oku-product-designer/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Decentralised Messaging Engineer - Rust,Logos,Remote,,"11w, Junior-Confirmed",https://cryptocurrencyjobs.co/engineering/logos-decentralised-messaging-engineer-rust/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,"Associate General Counsel, Crypto Services",Fireblocks,Unknown,,"7w, $202K – $265K, Junior-Confirmed",https://cryptocurrencyjobs.co/operations/fireblocks-associate-general-counsel-crypto-services/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Staff Product Designer (Trading),Phantom,Remote - US,,"7w, $238K – $280K, Junior-Confirmed",https://cryptocurrencyjobs.co/design/phantom-staff-product-designer-trading/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,DeFi Researcher,Anagram,Remote,,"Crypto, Tokenization, Digital Assets, 8w, Blockchain, Junior-Confirmed",https://cryptocurrencyjobs.co/other/anagram-defi-researcher/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,"Staff Software Engineer, Web3",Robinhood,Unknown,,"9w, AI-Friendly, Junior-Confirmed",https://cryptocurrencyjobs.co/engineering/robinhood-staff-software-engineer-web3/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Operations Specialist (Binance Pay & Card),Binance,Remote - Asia,,"11w, Onchain, Junior-Confirmed",https://cryptocurrencyjobs.co/operations/binance-operations-specialist-binance-pay-card/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,"Accounting Manager, Crypto Assets",Coinbase,Remote - US,,"$166.345K – $195.7K, 12w, Accounting, Junior-Confirmed",https://cryptocurrencyjobs.co/operations/coinbase-accounting-manager-crypto-assets/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Business Development - Asia,GRT,"Remote - Asia, Hong Kong, Singapore",,"Institutional Sales, 5w, Crypto, OTC, Junior-Confirmed",https://cryptocurrencyjobs.co/sales/grt-business-development-asia/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Quantitative Options Trader (Junior / Mid-Level) - APAC,GRT,"Remote - Asia, Hong Kong, Singapore",,"Options Trading, Quantitative Trading, 5w, Crypto, Junior-Confirmed, Volatility, Derivatives",https://cryptocurrencyjobs.co/other/grt-quantitative-options-trader-junior-mid-level-apac/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Remote Online Customer Support Agent at YEET Casino,Unknown,Remote Online Customer Support Agent at YEET Casino,,"iGaming, 6w, Junior-Confirmed, crypto, Casino",https://cryptocurrencyjobs.co/customer-support/yeet-remote-online-customer-support-agent-at-yeet-casino/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,BitMart Global Campus Ignite Internship,Unknown,Remote,,"BD, CEX, Intern, 6w, Exchange, Junior-Confirmed",https://cryptocurrencyjobs.co/marketing/bitmart-bitmart-global-campus-ignite-internship/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Marketing maestro,Unknown,Remote,,"STAKING CRYPTO EXCHANGE, A$4K, Junior-Confirmed, 7w",https://cryptocurrencyjobs.co/marketing/cryptohero-ca-marketing-maestro/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Business Development Interns /Junior BD,Unknown,Remote,,"$1K – $2K, futures, 8w, Junior-Confirmed, crypto",https://cryptocurrencyjobs.co/sales/bitbase-com-business-development-interns-junior-bd/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Junior Blockchain Accountant,Unknown,"Remote - Europe, North America, South America",,"blockchain, 9w, Junior-Confirmed, accounting, $50K – $60K",https://cryptocurrencyjobs.co/operations/general-tensor-junior-blockchain-accountant/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Defi Associate - Re7 Labs,Re7 Capital,Remote,,"10w, Junior-Confirmed",https://cryptocurrencyjobs.co/other/re7-capital-defi-associate-re7-labs/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,DeFi Analyst and Educator,Unknown,Remote,,"Education, $40K – $108K, Crypto, 11w, Junior-Confirmed",https://cryptocurrencyjobs.co/other/decentralized-masters-defi-analyst-and-educator/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,C++ Trading Platform Developer,Wintermute,Unknown,,"11w, Junior-Confirmed, C++",https://cryptocurrencyjobs.co/engineering/wintermute-c-trading-platform-developer/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,DevOps Engineer - OTC Trading Platform,Wintermute,Unknown,,"11w, Junior-Confirmed",https://cryptocurrencyjobs.co/engineering/wintermute-devops-engineer-otc-trading-platform/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Software Engineer (Indexer Focus) - Shielded,Input Output,Remote,,"AI-Friendly, Blockchain, Junior-Confirmed, Today",https://cryptocurrencyjobs.co/engineering/input-output-software-engineer-indexer-focus-shielded/,,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Blockchain Engineer,Ctrl Alt,Remote,,"Smart Contract, Blockchain, Junior-Confirmed",https://cryptocurrencyjobs.co/engineering/ctrl-alt-blockchain-engineer/,6d,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Staff Backend Engineer (Rust),CoW DAO,Remote,,"Blockchain, Junior-Confirmed",https://cryptocurrencyjobs.co/engineering/cow-dao-staff-backend-engineer-rust/,7d,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Blockchain Security Engineer - (Solidity / Rust / Golang),CertiK,Remote,,"Blockchain, Junior-Confirmed, Go",https://cryptocurrencyjobs.co/engineering/certik-blockchain-security-engineer-solidity-rust-golang/,13d,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Smart Contract Engineer,Category Labs,Unknown,,"Smart Contract, Blockchain, $180K – $250K, Junior-Confirmed",https://cryptocurrencyjobs.co/engineering/category-labs-smart-contract-engineer/,14d,2026-07-27 11:26:42.755437+00:00
cryptocurrencyjobs,Software Development Engineer in Test,Cardano Foundation,Remote,,"Test, AI-Friendly, Blockchain, Junior-Confirmed",https://cryptocurrencyjobs.co/engineering/cardano-foundation-software-development-engineer-in-test/,14d,2026-07-27 11:26:42.755437+00:00
